14:08:15 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#consorted ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Batsman) ]
14:08:15 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#givenOut ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Umpire) ]
14:08:15 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#dissmissed ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Bowler) ]
14:08:15 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#WonAgainst ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Team) ]
14:08:15 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#inTheMatchOf ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Team) ]
14:08:15 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#hasSixes ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Player) ]
14:09:17 12 Dec 2015 - [main] DEBUG org.apache.jena.riot.system.stream.JenaIOEnvironment  - Failed to find configuration: location-mapping.ttl;location-mapping.rdf;location-mapping.n3;etc/location-mapping.rdf;etc/location-mapping.n3;etc/location-mapping.ttl
14:09:17 12 Dec 2015 - [main] DEBUG org.apache.jena.riot.system.stream.StreamManager  - open(cricket.owl)
14:09:17 12 Dec 2015 - [main] DEBUG org.apache.jena.riot.system.stream.StreamManager  - Not mapped: cricket.owl
14:09:17 12 Dec 2015 - [main] DEBUG org.apache.jena.riot.system.stream.StreamManager  - Found: cricket.owl (LocatorFile)
14:09:17 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?a rdfs:isDefinedBy ?b) -> (?a rdfs:seeAlso ?b) ]
14:09:17 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdf:rest ?y) -> (?y rdf:type rdf:List) ]
14:09:17 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdfs:label ?y) -> (?y rdf:type rdfs:Literal) ]
14:09:17 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdfs:comment ?y) -> (?y rdf:type rdfs:Literal) ]
14:09:17 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdfs:range ?y) -> (?y rdf:type rdfs:Class) ]
14:09:17 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdfs:domain ?y) -> (?y rdf:type rdfs:Class) ]
14:09:17 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdfs:subClassOf ?y) -> (?y rdf:type rdfs:Class) ]
14:09:17 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdfs:subPropertyOf ?y) -> (?y rdf:type rdf:Property) ]
14:09:17 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdf:rest ?y) -> (?x rdf:type rdf:List) ]
14:09:17 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdf:first ?y) -> (?x rdf:type rdf:List) ]
14:09:17 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdf:object ?y) -> (?x rdf:type rdf:Statement) ]
14:09:17 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdf:predicate ?y) -> (?x rdf:type rdf:Statement) ]
14:09:17 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdf:subject ?y) -> (?x rdf:type rdf:Statement) ]
14:09:17 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdfs:range ?y) -> (?x rdf:type rdf:Property) ]
14:09:17 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdfs:domain ?y) -> (?x rdf:type rdf:Property) ]
14:09:17 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdfs:subClassOf ?y) -> (?x rdf:type rdfs:Class) ]
14:09:17 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdfs:subPropertyOf ?y) -> (?x rdf:type rdf:Property) ]
14:09:17 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdf:type ?y) -> (?y rdf:type rdfs:Class) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.util.FileManager  - Add location: LocatorFile
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.util.FileManager  - Add location: LocatorURL
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.util.FileManager  - Add location: ClassLoaderLocator
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.util.FileManager  - Found: ont-policy.rdf (ClassLoaderLocator)
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.shared.LockMRSW  - Lock : main
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?a rdfs:isDefinedBy ?b) -> (?a rdfs:seeAlso ?b) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#consorted ?y) -> (?y rdf:type http://myonth.com/cricket/ontology#Batsman) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#hasCenturies ?y) -> (?y rdf:type xsd:string) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#hasScore ?y) -> (?y rdf:type xsd:string) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#dissmissed ?y) -> (?y rdf:type http://myonth.com/cricket/ontology#Batsman) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#inTheMatchOf ?y) -> (?y rdf:type http://myonth.com/cricket/ontology#Match) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#playedAgainest ?y) -> (?y rdf:type http://myonth.com/cricket/ontology#Team) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#Following ?y) -> (?y rdf:type http://myonth.com/cricket/ontology#Team) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#WonAgainst ?y) -> (?y rdf:type http://myonth.com/cricket/ontology#Team) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#communicated ?y) -> (?y rdf:type http://myonth.com/cricket/ontology#Batsman) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#captainOf ?y) -> (?y rdf:type http://myonth.com/cricket/ontology#Team) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#hasAverage ?y) -> (?y rdf:type xsd:string) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#hasWickets ?y) -> (?y rdf:type xsd:string) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#hasSixes ?y) -> (?y rdf:type xsd:string) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#struggled ?y) -> (?y rdf:type http://myonth.com/cricket/ontology#Team) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#playedAt ?y) -> (?y rdf:type http://myonth.com/cricket/ontology#Stadium) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#captain ?y) -> (?y rdf:type http://myonth.com/cricket/ontology#Captain) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#givenOut ?y) -> (?y rdf:type http://myonth.com/cricket/ontology#Batsman) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#struggled ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Team) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#Following ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Team) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#hasWickets ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Bowler) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#captain ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Player) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#hasScore ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Player) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#hasAverage ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Player) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#playedAgainest ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Team) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#captainOf ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Captain) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#communicated ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Batsman) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#playedAt ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Match) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#hasCenturies ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Player) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#consorted ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Batsman) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#givenOut ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Umpire) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#dissmissed ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Bowler) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#WonAgainst ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Team) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#inTheMatchOf ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Team) ]
14:09:18 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#hasSixes ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Player) ]
14:09:57 12 Dec 2015 - [main] DEBUG org.apache.jena.riot.system.stream.JenaIOEnvironment  - Failed to find configuration: location-mapping.ttl;location-mapping.rdf;location-mapping.n3;etc/location-mapping.rdf;etc/location-mapping.n3;etc/location-mapping.ttl
14:09:57 12 Dec 2015 - [main] DEBUG org.apache.jena.riot.system.stream.StreamManager  - open(cricket.owl)
14:09:57 12 Dec 2015 - [main] DEBUG org.apache.jena.riot.system.stream.StreamManager  - Not mapped: cricket.owl
14:09:57 12 Dec 2015 - [main] DEBUG org.apache.jena.riot.system.stream.StreamManager  - Found: cricket.owl (LocatorFile)
14:09:57 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?a rdfs:isDefinedBy ?b) -> (?a rdfs:seeAlso ?b) ]
14:09:57 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdf:rest ?y) -> (?y rdf:type rdf:List) ]
14:09:57 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdfs:label ?y) -> (?y rdf:type rdfs:Literal) ]
14:09:57 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdfs:comment ?y) -> (?y rdf:type rdfs:Literal) ]
14:09:57 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdfs:range ?y) -> (?y rdf:type rdfs:Class) ]
14:09:57 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdfs:domain ?y) -> (?y rdf:type rdfs:Class) ]
14:09:57 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdfs:subClassOf ?y) -> (?y rdf:type rdfs:Class) ]
14:09:57 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdfs:subPropertyOf ?y) -> (?y rdf:type rdf:Property) ]
14:09:57 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdf:rest ?y) -> (?x rdf:type rdf:List) ]
14:09:57 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdf:first ?y) -> (?x rdf:type rdf:List) ]
14:09:57 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdf:object ?y) -> (?x rdf:type rdf:Statement) ]
14:09:57 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdf:predicate ?y) -> (?x rdf:type rdf:Statement) ]
14:09:57 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdf:subject ?y) -> (?x rdf:type rdf:Statement) ]
14:09:57 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdfs:range ?y) -> (?x rdf:type rdf:Property) ]
14:09:57 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdfs:domain ?y) -> (?x rdf:type rdf:Property) ]
14:09:57 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdfs:subClassOf ?y) -> (?x rdf:type rdfs:Class) ]
14:09:57 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdfs:subPropertyOf ?y) -> (?x rdf:type rdf:Property) ]
14:09:57 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x rdf:type ?y) -> (?y rdf:type rdfs:Class) ]
14:09:57 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.util.FileManager  - Add location: LocatorFile
14:09:57 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.util.FileManager  - Add location: LocatorURL
14:09:57 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.util.FileManager  - Add location: ClassLoaderLocator
14:09:57 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.util.FileManager  - Found: ont-policy.rdf (ClassLoaderLocator)
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.shared.LockMRSW  - Lock : main
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?a rdfs:isDefinedBy ?b) -> (?a rdfs:seeAlso ?b) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#consorted ?y) -> (?y rdf:type http://myonth.com/cricket/ontology#Batsman) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#hasCenturies ?y) -> (?y rdf:type xsd:string) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#hasScore ?y) -> (?y rdf:type xsd:string) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#dissmissed ?y) -> (?y rdf:type http://myonth.com/cricket/ontology#Batsman) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#inTheMatchOf ?y) -> (?y rdf:type http://myonth.com/cricket/ontology#Match) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#playedAgainest ?y) -> (?y rdf:type http://myonth.com/cricket/ontology#Team) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#Following ?y) -> (?y rdf:type http://myonth.com/cricket/ontology#Team) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#WonAgainst ?y) -> (?y rdf:type http://myonth.com/cricket/ontology#Team) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#communicated ?y) -> (?y rdf:type http://myonth.com/cricket/ontology#Batsman) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#captainOf ?y) -> (?y rdf:type http://myonth.com/cricket/ontology#Team) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#hasAverage ?y) -> (?y rdf:type xsd:string) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#hasWickets ?y) -> (?y rdf:type xsd:string) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#hasSixes ?y) -> (?y rdf:type xsd:string) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#struggled ?y) -> (?y rdf:type http://myonth.com/cricket/ontology#Team) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#playedAt ?y) -> (?y rdf:type http://myonth.com/cricket/ontology#Stadium) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#captain ?y) -> (?y rdf:type http://myonth.com/cricket/ontology#Captain) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#givenOut ?y) -> (?y rdf:type http://myonth.com/cricket/ontology#Batsman) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#struggled ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Team) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#Following ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Team) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#hasWickets ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Bowler) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#captain ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Player) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#hasScore ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Player) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#hasAverage ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Player) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#playedAgainest ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Team) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#captainOf ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Captain) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#communicated ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Batsman) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#playedAt ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Match) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#hasCenturies ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Player) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#consorted ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Batsman) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#givenOut ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Umpire) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#dissmissed ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Bowler) ]
14:09:58 12 Dec 2015 - [main] DEBUG com.hp.hpl.jena.reasoner.rulesys.FBRuleInfGraph  - Adding rule [ (?x http://myonth.com/cricket/ontology#WonAgainst ?y) -> (?x rdf:type http://myonth.com/cricket/ontology#Team) ]
